,Rank_x,Name,Successful raids,Season,Rank_y,Raid points,Rank,Position,Matches played,Avg raid points,Team
685,76.0,Rakesh Narwal,5.0,SEASON 6,70.0,9.0,71.0,Raider,6.0,1.5,Bengal Warriors
686,82.0,Hadi Oshtorak,4.0,SEASON 6,84.0,6.0,81.0,All Rounder,13.0,1.2,Gujarat Fortunegiants
687,82.0,Sandeep,4.0,SEASON 6,79.0,7.0,31.0,All Rounder,5.0,3.5,Puneri Paltan
688,82.0,Sunil Siddhgavali,4.0,SEASON 6,87.0,5.0,94.0,Defender,16.0,0.71,Jaipur Pink Panthers
689,82.0,Victor Onyango Obiero,4.0,SEASON 6,84.0,6.0,59.0,All Rounder,3.0,2.0,Tamil Thalaivas
690,87.0,Anand V,3.0,SEASON 6,93.0,3.0,87.0,Raider,3.0,1.0,Bengaluru Bulls
691,87.0,Arjun Deshwal,3.0,SEASON 6,90.0,4.0,75.0,Raider,3.0,1.33,U Mumba
692,87.0,Bhuvneshwar Gaur,3.0,SEASON 6,84.0,6.0,87.0,Raider,6.0,1.0,Haryana Steelers
693,87.0,Ashish Kumar,3.0,SEASON 6,87.0,5.0,108.0,All Rounder,24.0,0.29,Bengaluru Bulls
694,91.0,Rohit Kumar Choudary,2.0,SEASON 6,93.0,3.0,99.0,Raider,6.0,0.5,Up Yoddha
695,91.0,Wazir Singh,2.0,SEASON 6,105.0,2.0,59.0,Raider,2.0,2.0,Haryana Steelers
696,91.0,Shrikant Tewthia,2.0,SEASON 6,93.0,3.0,93.0,All Rounder,8.0,0.75,Bengal Warriors
697,91.0,PO Surjeet Singh,2.0,SEASON 6,93.0,3.0,114.0,"Defender, Right Cover",23.0,0.15,Bengal Warriors
698,91.0,Sachin Vittala,2.0,SEASON 6,93.0,3.0,,,,,
699,91.0,Lokesh Kaushik,2.0,SEASON 6,105.0,2.0,105.0,Raider,6.0,0.4,Jaipur Pink Panthers
700,91.0,Shubham Ashok Palkar,2.0,SEASON 6,105.0,2.0,99.0,Raider,4.0,0.5,Gujarat Fortunegiants
701,91.0,Vimal Raj V,2.0,SEASON 6,105.0,2.0,99.0,All Rounder,5.0,0.5,Tamil Thalaivas
702,91.0,Gaurav Kumar,2.0,SEASON 6,105.0,2.0,95.0,Raider,3.0,0.67,U Mumba
703,91.0,Dharmender,2.0,SEASON 6,87.0,5.0,65.0,Raider,4.0,1.67,Gujarat Fortunegiants
704,91.0,Mithin Kumar,2.0,SEASON 6,93.0,3.0,87.0,Raider,3.0,1.0,Bengal Warriors
705,91.0,Md. Masud Karim,2.0,SEASON 6,93.0,3.0,,,,,
706,103.0,Lalit Chaudhary,1.0,SEASON 6,93.0,3.0,87.0,Raider,3.0,1.0,Gujarat Fortunegiants
707,103.0,Rinku Narwal,1.0,SEASON 6,115.0,1.0,109.0,Defender,15.0,0.25,Puneri Paltan
708,103.0,Vishal,1.0,SEASON 6,115.0,1.0,109.0,All Rounder,6.0,0.25,Dabang Delhi Kc
709,103.0,Vishav Chaudhary,1.0,SEASON 6,105.0,2.0,87.0,"Defender, Left Cover",2.0,1.0,Up Yoddha
710,103.0,Vijay Kumar,1.0,SEASON 6,105.0,2.0,,,,,
711,103.0,Anuj Kumar,1.0,SEASON 6,115.0,1.0,,,,,
712,103.0,Arun Kumar HN,1.0,SEASON 6,115.0,1.0,,,,,
713,103.0,Parveen,1.0,SEASON 6,93.0,3.0,99.0,"Defender, Left Cover",19.0,0.5,Haryana Steelers
714,103.0,Adarsh T,1.0,SEASON 6,105.0,2.0,,,,,
715,103.0,Prateek,1.0,SEASON 6,93.0,3.0,97.0,All Rounder,6.0,0.6,Haryana Steelers
716,103.0,Mayur Shivtarkar,1.0,SEASON 6,90.0,4.0,107.0,All Rounder,18.0,0.33,Haryana Steelers
717,103.0,Jawahar Dagar,1.0,SEASON 6,93.0,3.0,,,,,
718,103.0,Yogesh Hooda,1.0,SEASON 6,93.0,3.0,97.0,Raider,6.0,0.6,Dabang Delhi Kc
719,103.0,David Shilisia J Mosambayi,1.0,SEASON 6,90.0,4.0,87.0,Raider,4.0,1.0,Jaipur Pink Panthers
720,103.0,Krushna Madane,1.0,SEASON 6,115.0,1.0,,,,,
721,103.0,Gangadhari Mallesh,1.0,SEASON 6,105.0,2.0,105.0,Raider,6.0,0.4,Jaipur Pink Panthers
722,1.0,Pardeep Narwal,271.0,SEASON 5,1.0,369.0,1.0,Raider,26.0,14.19,Patna Pirates
723,2.0,Rohit Kumar,192.0,SEASON 5,2.0,219.0,2.0,Raider,22.0,9.95,Bengaluru Bulls
724,2.0,Rohit Kumar,192.0,SEASON 5,101.0,2.0,2.0,Raider,22.0,9.95,Bengaluru Bulls
725,96.0,Rohit Kumar,1.0,SEASON 5,2.0,219.0,2.0,Raider,22.0,9.95,Bengaluru Bulls
726,96.0,Rohit Kumar,1.0,SEASON 5,101.0,2.0,2.0,Raider,22.0,9.95,Bengaluru Bulls
727,3.0,Ajay Thakur,182.0,SEASON 5,3.0,213.0,3.0,Raider,22.0,9.68,Tamil Thalaivas
728,4.0,Rahul Chaudhari,159.0,SEASON 5,6.0,184.0,5.0,Raider,22.0,8.36,Telugu Titans
729,4.0,Monu Goyat,159.0,SEASON 5,4.0,191.0,8.0,Raider,26.0,7.35,Patna Pirates
730,6.0,Maninder Singh,154.0,SEASON 5,5.0,190.0,4.0,Raider,21.0,9.05,Bengal Warriors
731,7.0,Nitin Tomar,135.0,SEASON 5,8.0,167.0,6.0,Raider,20.0,8.35,Up Yoddha
732,8.0,Sachin,132.0,SEASON 5,10.0,159.0,10.0,Raider,24.0,6.63,Gujarat Fortunegiants
733,9.0,Deepak Niwas Hooda,127.0,SEASON 5,7.0,172.0,9.0,All Rounder,24.0,7.17,Puneri Paltan
734,10.0,Rishank Devadiga,126.0,SEASON 5,9.0,165.0,7.0,Raider,21.0,7.86,Up Yoddha
735,11.0,K. Prapanjan,104.0,SEASON 5,11.0,123.0,14.0,Raider,22.0,5.59,Tamil Thalaivas
736,12.0,Pawan Kumar Kadian,95.0,SEASON 5,12.0,122.0,12.0,Raider,21.0,5.81,Jaipur Pink Panthers
737,13.0,Wazir Singh,86.0,SEASON 5,15.0,107.0,17.0,Raider,21.0,5.1,Haryana Steelers
738,14.0,Anup Kumar,84.0,SEASON 5,14.0,112.0,15.0,Raider,21.0,5.33,U Mumba
739,15.0,Kashiling Adake,81.0,SEASON 5,13.0,114.0,13.0,Raider,20.0,5.7,U Mumba
740,16.0,Jang Kun Lee,80.0,SEASON 5,20.0,89.0,25.0,Raider,21.0,4.24,Bengal Warriors
741,17.0,Nilesh Salunke,78.0,SEASON 5,16.0,98.0,23.0,Raider,21.0,4.67,Telugu Titans
742,18.0,Abolfazl Maghsodloumahali,77.0,SEASON 5,18.0,91.0,20.0,Raider,19.0,4.79,Dabang Delhi Kc
743,19.0,Meraj Sheykh,76.0,SEASON 5,17.0,96.0,19.0,All Rounder,20.0,4.8,Dabang Delhi Kc
744,20.0,Rajesh Mondal,75.0,SEASON 5,19.0,90.0,32.0,Raider,24.0,3.75,Puneri Paltan
745,21.0,Deepak Narwal,71.0,SEASON 5,23.0,85.0,16.0,Raider,16.0,5.31,Bengal Warriors
746,22.0,Shrikant Jadhav,70.0,SEASON 5,22.0,86.0,21.0,Raider,19.0,4.78,U Mumba
747,22.0,Ajay Kumar,70.0,SEASON 5,20.0,89.0,28.0,Raider,22.0,4.05,Bengaluru Bulls
748,24.0,Prashanth Kumar Rai,62.0,SEASON 5,24.0,78.0,18.0,Raider,16.0,4.88,Haryana Steelers
749,25.0,Deepak Kumar Dahiya,61.0,SEASON 5,25.0,76.0,22.0,Raider,16.0,4.75,Haryana Steelers
750,26.0,Sukesh Hegde,58.0,SEASON 5,26.0,75.0,26.0,Raider,18.0,4.17,Gujarat Fortunegiants
751,27.0,Rohit Baliyan,55.0,SEASON 5,28.0,65.0,30.0,Raider,17.0,3.82,Dabang Delhi Kc
752,28.0,Tushar Patil,49.0,SEASON 5,30.0,64.0,31.0,Raider,17.0,3.76,Jaipur Pink Panthers
753,28.0,Jasvir Singh,49.0,SEASON 5,31.0,61.0,27.0,Raider,15.0,4.07,Jaipur Pink Panthers
754,28.0,Nitin Rawal,49.0,SEASON 5,28.0,65.0,36.0,Defender,21.0,3.1,Jaipur Pink Panthers
755,31.0,CPO Surjeet Singh,47.0,SEASON 5,32.0,59.0,33.0,Raider,17.0,3.47,Haryana Steelers
756,31.0,Surender Singh,47.0,SEASON 5,27.0,68.0,29.0,Raider,18.0,4.0,Up Yoddha
757,33.0,Vikash Khandola,44.0,SEASON 5,33.0,58.0,11.0,Raider,9.0,6.44,Haryana Steelers
758,34.0,Mahendra Ganesh Rajput,43.0,SEASON 5,34.0,57.0,34.0,Raider,17.0,3.35,Gujarat Fortunegiants
759,34.0,Chandran Ranjit,43.0,SEASON 5,35.0,51.0,24.0,Raider,11.0,4.64,Gujarat Fortunegiants
760,36.0,Rohit Gulia,33.0,SEASON 5,37.0,35.0,51.0,All Rounder,19.0,1.84,Gujarat Fortunegiants
761,37.0,Mahesh Goud,30.0,SEASON 5,37.0,35.0,51.0,Raider,21.0,1.84,Up Yoddha
762,37.0,Shabeer Bappu,30.0,SEASON 5,37.0,35.0,37.0,Raider,12.0,2.92,U Mumba
763,39.0,Sandeep Narwal,29.0,SEASON 5,42.0,33.0,57.0,All Rounder,21.0,1.65,Puneri Paltan
764,39.0,R. Sriram,29.0,SEASON 5,37.0,35.0,35.0,Raider,11.0,3.18,Dabang Delhi Kc
765,41.0,Vinod Kumar,27.0,SEASON 5,41.0,34.0,49.0,Raider,19.0,1.94,Bengal Warriors
766,41.0,Vinod Kumar,27.0,SEASON 5,41.0,34.0,59.0,Raider,21.0,1.62,Patna Pirates
767,41.0,Vinod Kumar,27.0,SEASON 5,42.0,33.0,49.0,Raider,19.0,1.94,Bengal Warriors
768,41.0,Vinod Kumar,27.0,SEASON 5,42.0,33.0,59.0,Raider,21.0,1.62,Patna Pirates
769,47.0,Vinod Kumar,20.0,SEASON 5,41.0,34.0,49.0,Raider,19.0,1.94,Bengal Warriors
770,47.0,Vinod Kumar,20.0,SEASON 5,41.0,34.0,59.0,Raider,21.0,1.62,Patna Pirates
771,47.0,Vinod Kumar,20.0,SEASON 5,42.0,33.0,49.0,Raider,19.0,1.94,Bengal Warriors
772,47.0,Vinod Kumar,20.0,SEASON 5,42.0,33.0,59.0,Raider,21.0,1.62,Patna Pirates
773,42.0,Mohsen Maghsoudloujafari,26.0,SEASON 5,36.0,41.0,40.0,Raider,16.0,2.56,Telugu Titans
774,42.0,Vikas Kumar,26.0,SEASON 5,46.0,30.0,44.0,Raider,14.0,2.14,Telugu Titans
775,44.0,Anand Patil,24.0,SEASON 5,42.0,33.0,53.0,Raider,19.0,1.83,Dabang Delhi Kc
776,44.0,Dong Geon Lee,24.0,SEASON 5,47.0,29.0,55.0,Raider,17.0,1.71,Tamil Thalaivas
777,44.0,Darshan Kadian,24.0,SEASON 5,42.0,33.0,42.0,Raider,16.0,2.36,U Mumba
778,47.0,Harish Naik,20.0,SEASON 5,50.0,24.0,55.0,Raider,14.0,1.71,Bengaluru Bulls
779,49.0,Vijay,18.0,SEASON 5,49.0,27.0,60.0,Raider,19.0,1.59,Patna Pirates
780,50.0,Ajit Singh,17.0,SEASON 5,51.0,23.0,45.0,Raider,11.0,2.09,Jaipur Pink Panthers
781,51.0,Ashish Kumar,16.0,SEASON 5,54.0,17.0,69.0,"Defender, Right Cover",20.0,1.0,Bengaluru Bulls
782,51.0,Bhupender Singh,16.0,SEASON 5,48.0,28.0,57.0,All Rounder,17.0,1.65,Bengal Warriors
783,53.0,Rakesh Narwal,15.0,SEASON 5,54.0,17.0,38.0,Raider,6.0,2.83,Gujarat Fortunegiants
784,53.0,Vineet Sharma,15.0,SEASON 5,57.0,16.0,77.0,Raider,18.0,0.94,Tamil Thalaivas
785,53.0,Monu,15.0,SEASON 5,53.0,19.0,69.0,Raider,19.0,1.0,Puneri Paltan
786,56.0,More GB,13.0,SEASON 5,60.0,14.0,43.0,Raider,6.0,2.33,Puneri Paltan
787,56.0,Sunil Jaipal,13.0,SEASON 5,57.0,16.0,64.0,Raider,13.0,1.23,Bengaluru Bulls
788,58.0,Suresh Kumar,12.0,SEASON 5,52.0,22.0,46.0,Raider,11.0,2.0,Puneri Paltan
789,59.0,Rakshith,11.0,SEASON 5,64.0,12.0,46.0,Raider,6.0,2.0,Telugu Titans
790,59.0,M. Thivakaran,11.0,SEASON 5,60.0,14.0,61.0,Raider,9.0,1.56,Tamil Thalaivas
791,59.0,Nitin Madane,11.0,SEASON 5,62.0,13.0,68.0,Raider,12.0,1.08,U Mumba
792,62.0,Gurvinder Singh,10.0,SEASON 5,54.0,17.0,50.0,Raider,9.0,1.89,Bengaluru Bulls
793,62.0,Rohit Kumar Choudary,10.0,SEASON 5,62.0,13.0,66.0,Raider,11.0,1.18,Puneri Paltan
794,62.0,Ran Singh,10.0,SEASON 5,64.0,12.0,67.0,All Rounder,23.0,1.09,Bengal Warriors
795,65.0,Akshay Jadhav,9.0,SEASON 5,69.0,9.0,78.0,Raider,10.0,0.9,Puneri Paltan
796,66.0,Vikas Jaglan,8.0,SEASON 5,68.0,10.0,80.0,Raider,13.0,0.83,Patna Pirates
797,67.0,Rajesh Narwal,7.0,SEASON 5,67.0,11.0,84.0,All Rounder,16.0,0.69,Up Yoddha
798,67.0,Rakesh Kumar,7.0,SEASON 5,75.0,7.0,83.0,All Rounder,10.0,0.7,Telugu Titans
799,67.0,Kuldeep Singh,7.0,SEASON 5,57.0,16.0,64.0,All Rounder,20.0,1.23,U Mumba
800,67.0,Kuldeep Singh,7.0,SEASON 5,108.0,1.0,64.0,All Rounder,20.0,1.23,U Mumba
801,67.0,Elangeshwaran R,7.0,SEASON 5,64.0,12.0,41.0,All Rounder,5.0,2.4,Telugu Titans
802,71.0,D. Pradap,6.0,SEASON 5,69.0,9.0,86.0,All Rounder,16.0,0.6,Tamil Thalaivas
803,71.0,Shubham Ashok Palkar,6.0,SEASON 5,75.0,7.0,79.0,Raider,8.0,0.88,Dabang Delhi Kc
804,71.0,Ashish Chhokar,6.0,SEASON 5,69.0,9.0,54.0,Raider,5.0,1.8,Haryana Steelers
805,74.0,Vinoth Kumar,5.0,SEASON 5,77.0,6.0,62.0,Raider,4.0,1.5,Telugu Titans
806,74.0,Pawan Kumar Sehrawat,5.0,SEASON 5,69.0,9.0,69.0,Raider,9.0,1.0,Gujarat Fortunegiants
807,74.0,Mayur Shivtarkar,5.0,SEASON 5,80.0,5.0,69.0,All Rounder,5.0,1.0,Haryana Steelers
808,74.0,Farhad Rahimi Milaghardan,5.0,SEASON 5,77.0,6.0,86.0,"Defender, Right Cover",18.0,0.6,Telugu Titans
809,78.0,Mohan Raman G,4.0,SEASON 5,73.0,8.0,46.0,Raider,4.0,2.0,U Mumba
810,78.0,Rahul Choudhary,4.0,SEASON 5,80.0,5.0,69.0,Raider,5.0,1.0,Jaipur Pink Panthers
811,78.0,Manjeet Chhillar,4.0,SEASON 5,80.0,5.0,90.0,All Rounder,15.0,0.5,Jaipur Pink Panthers
812,81.0,Ravi Dalal,3.0,SEASON 5,80.0,5.0,69.0,Raider,5.0,1.0,Dabang Delhi Kc
813,81.0,Virender Wazir Singh,3.0,SEASON 5,73.0,8.0,39.0,Raider,3.0,2.67,Bengal Warriors
814,81.0,PO Surjeet Singh,3.0,SEASON 5,92.0,3.0,106.0,"Defender, Right Cover",24.0,0.16,Bengal Warriors
815,81.0,Selvamani K,3.0,SEASON 5,85.0,4.0,63.0,Raider,3.0,1.33,Jaipur Pink Panthers
816,81.0,Deepak Kumar Rathee,3.0,SEASON 5,92.0,3.0,90.0,All Rounder,6.0,0.5,Haryana Steelers
817,81.0,Rohit,3.0,SEASON 5,85.0,4.0,,,,,
818,81.0,Jawahar Dagar,3.0,SEASON 5,77.0,6.0,86.0,Raider,18.0,0.6,Patna Pirates
819,81.0,Sidharth,3.0,SEASON 5,85.0,4.0,99.0,All Rounder,21.0,0.36,Jaipur Pink Panthers
820,89.0,Sanoj Kumar,2.0,SEASON 5,101.0,2.0,,,,,
821,89.0,Ravindra Ramesh Kumawat,2.0,SEASON 5,101.0,2.0,69.0,All Rounder,2.0,1.0,Bengal Warriors
822,89.0,Hadi Tajik,2.0,SEASON 5,85.0,4.0,90.0,"Defender, Right Corner",9.0,0.5,Up Yoddha
823,89.0,Suresu Kumar,2.0,SEASON 5,101.0,2.0,85.0,Raider,3.0,0.67,Dabang Delhi Kc
824,89.0,Nilesh Shinde,2.0,SEASON 5,85.0,4.0,90.0,"Defender, Right Corner",15.0,0.5,Dabang Delhi Kc
825,89.0,Shrikant Tewthia,2.0,SEASON 5,85.0,4.0,,,,,
826,89.0,Surender Nada,2.0,SEASON 5,92.0,3.0,101.0,"Defender, Left Corner",21.0,0.25,Haryana Steelers
827,96.0,Ravinder Pahal,1.0,SEASON 5,101.0,2.0,98.0,"Defender, Right Corner",19.0,0.4,Bengaluru Bulls
828,96.0,Santhosh B.S,1.0,SEASON 5,92.0,3.0,96.0,"Defender, Left Corner",9.0,0.43,Up Yoddha
829,96.0,Mohit Chhillar,1.0,SEASON 5,92.0,3.0,96.0,"Defender, Right Corner",20.0,0.43,Haryana Steelers
830,96.0,Girish Maruti Ernak,1.0,SEASON 5,80.0,5.0,95.0,"Defender, Left Corner",21.0,0.45,Puneri Paltan
831,96.0,Preetam Chhillar,1.0,SEASON 5,92.0,3.0,100.0,All Rounder,16.0,0.27,Bengaluru Bulls
832,96.0,David Shilisia J Mosambayi,1.0,SEASON 5,101.0,2.0,69.0,Raider,2.0,1.0,Haryana Steelers
833,96.0,Umesh Mhatre,1.0,SEASON 5,108.0,1.0,103.0,Raider,5.0,0.2,Puneri Paltan
834,96.0,Sagar B Krishna,1.0,SEASON 5,108.0,1.0,107.0,All Rounder,17.0,0.14,Up Yoddha
835,96.0,Sunil Kumar,1.0,SEASON 5,108.0,1.0,109.0,"Defender, Right Cover",24.0,0.08,Gujarat Fortunegiants
836,96.0,Yong Joo Ok,1.0,SEASON 5,108.0,1.0,,,,,
837,96.0,Gulveer Singh,1.0,SEASON 5,92.0,3.0,81.0,Raider,4.0,0.75,Up Yoddha
838,96.0,Vishal,1.0,SEASON 5,101.0,2.0,90.0,All Rounder,5.0,0.5,Dabang Delhi Kc
839,96.0,Bhavani Rajput,1.0,SEASON 5,92.0,3.0,81.0,Raider,4.0,0.75,Tamil Thalaivas
840,96.0,Mahender Singh,1.0,SEASON 5,108.0,1.0,,,,,
841,96.0,Rinku Narwal,1.0,SEASON 5,108.0,1.0,103.0,"Defender, Left Corner",13.0,0.2,Puneri Paltan
842,96.0,Vikrant,1.0,SEASON 5,92.0,3.0,,,,,
843,1.0,Rahul Chaudhari,110.0,SEASON 4,1.0,146.0,1.0,Raider,16.0,9.13,Telugu Titans
844,2.0,Deepak Niwas Hooda,108.0,SEASON 4,3.0,126.0,3.0,All Rounder,16.0,7.88,Puneri Paltan
845,3.0,Pardeep Narwal,100.0,SEASON 4,2.0,131.0,2.0,Raider,16.0,8.19,Patna Pirates
846,4.0,Rohit Kumar,75.0,SEASON 4,4.0,93.0,4.0,Raider,14.0,6.64,Bengaluru Bulls
847,5.0,Jasvir Singh,64.0,SEASON 4,5.0,82.0,6.0,Raider,14.0,5.86,Jaipur Pink Panthers
848,6.0,Anup Kumar,60.0,SEASON 4,7.0,72.0,8.0,Raider,14.0,5.14,U Mumba
849,7.0,Kashiling Adake,58.0,SEASON 4,6.0,78.0,5.0,Raider,13.0,6.0,Dabang Delhi Kc
850,8.0,Rishank Devadiga,57.0,SEASON 4,8.0,70.0,9.0,Raider,14.0,5.0,U Mumba
851,9.0,Rajesh Narwal,52.0,SEASON 4,9.0,66.0,14.0,All Rounder,16.0,4.13,Jaipur Pink Panthers
852,9.0,Monu Goyat,52.0,SEASON 4,15.0,59.0,10.0,Raider,13.0,4.54,Bengal Warriors
853,11.0,Jang Kun Lee,49.0,SEASON 4,12.0,61.0,7.0,Raider,11.0,5.55,Bengal Warriors
854,12.0,Rajesh Mondal,47.0,SEASON 4,16.0,57.0,17.0,Raider,15.0,3.8,Patna Pirates
855,12.0,Nilesh Salunke,47.0,SEASON 4,12.0,61.0,12.0,Raider,15.0,4.36,Telugu Titans
856,14.0,Ajay Kumar,44.0,SEASON 4,12.0,61.0,12.0,Raider,15.0,4.36,Jaipur Pink Panthers
857,15.0,Nitin Madane,43.0,SEASON 4,17.0,51.0,16.0,Raider,13.0,3.92,Bengal Warriors
858,16.0,Meraj Sheykh,42.0,SEASON 4,10.0,63.0,11.0,All Rounder,14.0,4.5,Dabang Delhi Kc
859,17.0,Ajay Thakur,41.0,SEASON 4,10.0,63.0,15.0,Raider,16.0,3.94,Puneri Paltan
860,18.0,Rakesh Kumar,40.0,SEASON 4,19.0,44.0,20.0,All Rounder,14.0,3.14,U Mumba
861,19.0,Selvamani K,34.0,SEASON 4,18.0,45.0,18.0,Raider,13.0,3.46,Dabang Delhi Kc
862,20.0,Nitin Tomar,30.0,SEASON 4,20.0,33.0,24.0,Raider,12.0,2.75,Puneri Paltan
863,21.0,CPO Surjeet Singh,27.0,SEASON 4,20.0,33.0,19.0,Raider,10.0,3.3,Patna Pirates
864,22.0,Sonu Narwal,25.0,SEASON 4,22.0,32.0,21.0,Raider,11.0,2.91,Puneri Paltan
865,23.0,Sandeep Narwal,20.0,SEASON 4,24.0,24.0,41.0,All Rounder,16.0,1.5,Telugu Titans
866,23.0,Manjeet Chhillar,20.0,SEASON 4,24.0,24.0,26.0,All Rounder,12.0,2.4,Puneri Paltan
867,25.0,Shabeer Bappu,18.0,SEASON 4,24.0,24.0,32.0,Raider,12.0,2.0,Jaipur Pink Panthers
868,25.0,Abolfazl Maghsodloumahali,18.0,SEASON 4,23.0,25.0,23.0,Raider,9.0,2.78,Patna Pirates
869,27.0,Vinod Kumar,16.0,SEASON 4,29.0,19.0,31.0,Raider,9.0,2.11,Bengaluru Bulls
870,28.0,Suresu Kumar,15.0,SEASON 4,27.0,20.0,36.0,Raider,11.0,1.82,U Mumba
871,28.0,Pawan Kumar Kadian,15.0,SEASON 4,27.0,20.0,28.0,Raider,9.0,2.22,Bengaluru Bulls
872,30.0,Prashanth Kumar Rai,12.0,SEASON 4,29.0,19.0,27.0,Raider,9.0,2.38,Dabang Delhi Kc
873,30.0,Yogesh Hooda,12.0,SEASON 4,31.0,14.0,22.0,Raider,5.0,2.8,Bengaluru Bulls
874,32.0,Tushar Patil,11.0,SEASON 4,31.0,14.0,37.0,Raider,8.0,1.75,Jaipur Pink Panthers
875,32.0,Ashish Kumar,11.0,SEASON 4,31.0,14.0,47.0,"Defender, Right Cover",14.0,1.08,Bengaluru Bulls
876,34.0,K. Prapanjan,10.0,SEASON 4,37.0,12.0,46.0,Raider,11.0,1.09,Telugu Titans
877,35.0,Deepak Narwal,8.0,SEASON 4,34.0,13.0,29.0,Raider,6.0,2.17,Dabang Delhi Kc
878,35.0,Pawan Kumar Sehrawat,8.0,SEASON 4,39.0,11.0,40.0,Raider,10.0,1.57,Bengaluru Bulls
879,35.0,Deepak Kumar Dahiya,8.0,SEASON 4,37.0,12.0,39.0,Raider,7.0,1.71,Bengaluru Bulls
880,35.0,Mahipal Narwal,8.0,SEASON 4,34.0,13.0,42.0,All Rounder,14.0,1.44,Jaipur Pink Panthers
881,35.0,Ravi Dalal,8.0,SEASON 4,34.0,13.0,29.0,Raider,6.0,2.17,Bengal Warriors
882,40.0,Kuldeep Singh,7.0,SEASON 4,41.0,8.0,59.0,All Rounder,15.0,0.57,Patna Pirates
883,40.0,Vinoth Kumar,7.0,SEASON 4,41.0,8.0,25.0,Raider,3.0,2.67,Telugu Titans
884,40.0,Surender Singh,7.0,SEASON 4,40.0,9.0,51.0,Raider,11.0,0.9,U Mumba
885,43.0,Athul MS,6.0,SEASON 4,41.0,8.0,32.0,Raider,4.0,2.0,Telugu Titans
886,43.0,Surjeet Narwal,6.0,SEASON 4,45.0,7.0,43.0,Raider,5.0,1.4,Bengal Warriors
887,43.0,Shrikant Jadhav,6.0,SEASON 4,45.0,7.0,37.0,Raider,5.0,1.75,Bengal Warriors
888,46.0,Sukesh Hegde,5.0,SEASON 4,45.0,7.0,54.0,Raider,9.0,0.78,Telugu Titans
